airline,date,departure_time,arrival_time,departure_place,arrival_place,flight_time,seat,price,day,holiday
아시아나항공,2023-09-24,13:00,14:10,GMP,CJU,70,비즈니스석,172700,일요일,주말
제주항공,2023-09-24,13:10,14:20,GMP,CJU,70,할인석,53600,일요일,주말
제주항공,2023-09-24,13:10,14:20,GMP,CJU,70,일반석,97700,일요일,주말
대한항공,2023-09-24,13:20,14:30,GMP,CJU,70,특가석,57700,일요일,주말
대한항공,2023-09-24,13:20,14:30,GMP,CJU,70,할인석,74700,일요일,주말
대한항공,2023-09-24,13:20,14:30,GMP,CJU,70,일반석,112700,일요일,주말
대한항공,2023-09-24,13:20,14:30,GMP,CJU,70,비즈니스석,172700,일요일,주말
제주항공,2023-09-24,13:30,14:40,GMP,CJU,70,할인석,53600,일요일,주말
대한항공,2023-09-24,13:30,14:40,GMP,CJU,70,특가석,57700,일요일,주말
대한항공,2023-09-24,13:30,14:40,GMP,CJU,70,할인석,74700,일요일,주말
제주항공,2023-09-24,13:30,14:40,GMP,CJU,70,일반석,97700,일요일,주말
대한항공,2023-09-24,13:30,14:40,GMP,CJU,70,일반석,112700,일요일,주말
대한항공,2023-09-24,13:30,14:40,GMP,CJU,70,비즈니스석,172700,일요일,주말
이스타항공,2023-09-24,13:40,14:50,GMP,CJU,70,할인석,54600,일요일,주말
이스타항공,2023-09-24,13:40,14:50,GMP,CJU,70,일반석,97600,일요일,주말
아시아나항공,2023-09-24,14:00,15:10,GMP,CJU,70,특가석,54700,일요일,주말
아시아나항공,2023-09-24,14:00,15:10,GMP,CJU,70,할인석,64700,일요일,주말
아시아나항공,2023-09-24,14:00,15:10,GMP,CJU,70,일반석,115700,일요일,주말
진에어,2023-09-24,14:15,15:25,GMP,CJU,70,할인석,50500,일요일,주말
대한항공,2023-09-24,14:15,15:25,GMP,CJU,70,특가석,57700,일요일,주말
대한항공,2023-09-24,14:15,15:25,GMP,CJU,70,할인석,74700,일요일,주말
진에어,2023-09-24,14:15,15:25,GMP,CJU,70,일반석,92700,일요일,주말
대한항공,2023-09-24,14:15,15:25,GMP,CJU,70,일반석,112700,일요일,주말
대한항공,2023-09-24,14:15,15:25,GMP,CJU,70,비즈니스석,172700,일요일,주말
아시아나항공,2023-09-24,14:20,15:30,GMP,CJU,70,특가석,54700,일요일,주말
아시아나항공,2023-09-24,14:20,15:30,GMP,CJU,70,할인석,64700,일요일,주말
아시아나항공,2023-09-24,14:20,15:30,GMP,CJU,70,일반석,115700,일요일,주말
티웨이항공,2023-09-24,14:25,15:35,GMP,CJU,70,할인석,49660,일요일,주말
티웨이항공,2023-09-24,14:25,15:35,GMP,CJU,70,일반석,97700,일요일,주말
이스타항공,2023-09-24,14:35,15:45,GMP,CJU,70,할인석,43600,일요일,주말
이스타항공,2023-09-24,14:35,15:45,GMP,CJU,70,일반석,97600,일요일,주말
제주항공,2023-09-24,14:40,15:50,GMP,CJU,70,할인석,49600,일요일,주말
제주항공,2023-09-24,14:40,15:50,GMP,CJU,70,일반석,97700,일요일,주말
아시아나항공,2023-09-24,14:55,16:05,GMP,CJU,70,특가석,54700,일요일,주말
아시아나항공,2023-09-24,14:55,16:05,GMP,CJU,70,할인석,64700,일요일,주말
아시아나항공,2023-09-24,14:55,16:05,GMP,CJU,70,일반석,115700,일요일,주말
아시아나항공,2023-09-24,14:55,16:05,GMP,CJU,70,비즈니스석,172700,일요일,주말
진에어,2023-09-24,15:00,16:10,GMP,CJU,70,할인석,43700,일요일,주말
대한항공,2023-09-24,15:00,16:10,GMP,CJU,70,할인석,57700,일요일,주말
대한항공,2023-09-24,15:00,16:10,GMP,CJU,70,일반석,86700,일요일,주말
진에어,2023-09-24,15:00,16:10,GMP,CJU,70,일반석,92700,일요일,주말
에어부산,2023-09-24,15:05,16:15,GMP,CJU,70,할인석,42300,일요일,주말
아시아나항공,2023-09-24,15:05,16:15,GMP,CJU,70,특가석,47700,일요일,주말
아시아나항공,2023-09-24,15:05,16:15,GMP,CJU,70,할인석,62700,일요일,주말
에어부산,2023-09-24,15:05,16:15,GMP,CJU,70,일반석,92700,일요일,주말
아시아나항공,2023-09-24,15:05,16:15,GMP,CJU,70,일반석,112700,일요일,주말
제주항공,2023-09-24,15:10,16:20,GMP,CJU,70,할인석,49600,일요일,주말
대한항공,2023-09-24,15:10,16:20,GMP,CJU,70,특가석,50700,일요일,주말
대한항공,2023-09-24,15:10,16:20,GMP,CJU,70,할인석,69700,일요일,주말
제주항공,2023-09-24,15:10,16:20,GMP,CJU,70,일반석,97700,일요일,주말
대한항공,2023-09-24,15:10,16:20,GMP,CJU,70,일반석,107700,일요일,주말
대한항공,2023-09-24,15:10,16:20,GMP,CJU,70,비즈니스석,167700,일요일,주말
티웨이항공,2023-09-24,15:15,16:25,GMP,CJU,70,할인석,43010,일요일,주말
티웨이항공,2023-09-24,15:15,16:25,GMP,CJU,70,일반석,97700,일요일,주말
제주항공,2023-09-24,15:30,16:40,GMP,CJU,70,할인석,49600,일요일,주말
제주항공,2023-09-24,15:30,16:40,GMP,CJU,70,일반석,97700,일요일,주말
대한항공,2023-09-24,15:35,16:45,GMP,CJU,70,특가석,50700,일요일,주말
대한항공,2023-09-24,15:35,16:45,GMP,CJU,70,할인석,69700,일요일,주말
대한항공,2023-09-24,15:35,16:45,GMP,CJU,70,일반석,107700,일요일,주말
대한항공,2023-09-24,15:35,16:45,GMP,CJU,70,비즈니스석,167700,일요일,주말
이스타항공,2023-09-24,15:40,16:50,GMP,CJU,70,할인석,43600,일요일,주말
이스타항공,2023-09-24,15:40,16:50,GMP,CJU,70,일반석,97600,일요일,주말
제주항공,2023-09-24,15:50,17:05,GMP,CJU,75,할인석,45600,일요일,주말
제주항공,2023-09-24,15:50,17:05,GMP,CJU,75,일반석,97700,일요일,주말
이스타항공,2023-09-24,15:55,17:05,GMP,CJU,70,할인석,43600,일요일,주말
이스타항공,2023-09-24,15:55,17:05,GMP,CJU,70,일반석,97600,일요일,주말
아시아나항공,2023-09-24,16:00,17:10,GMP,CJU,70,특가석,47700,일요일,주말
아시아나항공,2023-09-24,16:00,17:10,GMP,CJU,70,할인석,62700,일요일,주말
아시아나항공,2023-09-24,16:00,17:10,GMP,CJU,70,일반석,112700,일요일,주말
대한항공,2023-09-24,16:30,17:40,GMP,CJU,70,특가석,50700,일요일,주말
대한항공,2023-09-24,16:30,17:40,GMP,CJU,70,할인석,69700,일요일,주말
대한항공,2023-09-24,16:30,17:40,GMP,CJU,70,일반석,107700,일요일,주말
대한항공,2023-09-24,16:30,17:40,GMP,CJU,70,비즈니스석,167700,일요일,주말
이스타항공,2023-09-24,16:35,17:45,GMP,CJU,70,할인석,43600,일요일,주말
아시아나항공,2023-09-24,16:35,17:50,GMP,CJU,75,특가석,47700,일요일,주말
아시아나항공,2023-09-24,16:35,17:50,GMP,CJU,75,할인석,62700,일요일,주말
이스타항공,2023-09-24,16:35,17:45,GMP,CJU,70,일반석,97600,일요일,주말
아시아나항공,2023-09-24,16:35,17:50,GMP,CJU,75,일반석,112700,일요일,주말
아시아나항공,2023-09-24,16:35,17:50,GMP,CJU,75,비즈니스석,167700,일요일,주말
제주항공,2023-09-24,16:50,18:05,GMP,CJU,75,할인석,49600,일요일,주말
제주항공,2023-09-24,16:50,18:05,GMP,CJU,75,일반석,97700,일요일,주말
대한항공,2023-09-24,17:05,18:15,GMP,CJU,70,특가석,55700,일요일,주말
대한항공,2023-09-24,17:05,18:15,GMP,CJU,70,할인석,69700,일요일,주말
대한항공,2023-09-24,17:05,18:15,GMP,CJU,70,일반석,107700,일요일,주말
대한항공,2023-09-24,17:05,18:15,GMP,CJU,70,비즈니스석,167700,일요일,주말
티웨이항공,2023-09-24,17:25,18:35,GMP,CJU,70,할인석,39210,일요일,주말
티웨이항공,2023-09-24,17:25,18:35,GMP,CJU,70,일반석,97700,일요일,주말
에어부산,2023-09-24,17:35,18:55,GMP,CJU,80,할인석,34300,일요일,주말
에어부산,2023-09-24,17:35,18:55,GMP,CJU,80,일반석,92700,일요일,주말
에어서울,2023-09-24,17:45,18:55,GMP,CJU,70,할인석,41600,일요일,주말
에어서울,2023-09-24,17:45,18:55,GMP,CJU,70,일반석,45700,일요일,주말
아시아나항공,2023-09-24,17:50,19:00,GMP,CJU,70,특가석,52700,일요일,주말
대한항공,2023-09-24,17:50,19:00,GMP,CJU,70,특가석,55700,일요일,주말
아시아나항공,2023-09-24,17:50,19:00,GMP,CJU,70,할인석,62700,일요일,주말
대한항공,2023-09-24,17:50,19:00,GMP,CJU,70,할인석,69700,일요일,주말
대한항공,2023-09-24,17:50,19:00,GMP,CJU,70,일반석,107700,일요일,주말
아시아나항공,2023-09-24,17:50,19:00,GMP,CJU,70,일반석,112700,일요일,주말
대한항공,2023-09-24,17:50,19:00,GMP,CJU,70,비즈니스석,167700,일요일,주말
에어부산,2023-09-24,18:10,19:20,GMP,CJU,70,할인석,34300,일요일,주말
이스타항공,2023-09-24,18:10,19:20,GMP,CJU,70,할인석,35600,일요일,주말
티웨이항공,2023-09-24,18:10,19:20,GMP,CJU,70,할인석,43010,일요일,주말
에어부산,2023-09-24,18:10,19:20,GMP,CJU,70,일반석,92700,일요일,주말
이스타항공,2023-09-24,18:10,19:20,GMP,CJU,70,일반석,97600,일요일,주말
티웨이항공,2023-09-24,18:10,19:20,GMP,CJU,70,일반석,97700,일요일,주말
제주항공,2023-09-24,18:15,19:25,GMP,CJU,70,할인석,49600,일요일,주말
제주항공,2023-09-24,18:15,19:25,GMP,CJU,70,일반석,97700,일요일,주말
대한항공,2023-09-24,18:20,19:30,GMP,CJU,70,특가석,45700,일요일,주말
대한항공,2023-09-24,18:20,19:30,GMP,CJU,70,할인석,69700,일요일,주말
대한항공,2023-09-24,18:20,19:30,GMP,CJU,70,일반석,107700,일요일,주말
대한항공,2023-09-24,18:20,19:30,GMP,CJU,70,비즈니스석,167700,일요일,주말
아시아나항공,2023-09-24,18:25,19:35,GMP,CJU,70,특가석,42700,일요일,주말
아시아나항공,2023-09-24,18:25,19:35,GMP,CJU,70,할인석,62700,일요일,주말
아시아나항공,2023-09-24,18:25,19:35,GMP,CJU,70,일반석,112700,일요일,주말
아시아나항공,2023-09-24,18:25,19:35,GMP,CJU,70,비즈니스석,167700,일요일,주말
티웨이항공,2023-09-24,18:30,19:40,GMP,CJU,70,할인석,39210,일요일,주말
티웨이항공,2023-09-24,18:30,19:40,GMP,CJU,70,일반석,97700,일요일,주말
대한항공,2023-09-24,18:35,19:45,GMP,CJU,70,특가석,45700,일요일,주말
대한항공,2023-09-24,18:35,19:45,GMP,CJU,70,할인석,69700,일요일,주말
대한항공,2023-09-24,18:35,19:45,GMP,CJU,70,일반석,107700,일요일,주말
대한항공,2023-09-24,18:35,19:45,GMP,CJU,70,비즈니스석,167700,일요일,주말
아시아나항공,2023-09-24,18:45,19:55,GMP,CJU,70,특가석,42700,일요일,주말
아시아나항공,2023-09-24,18:45,19:55,GMP,CJU,70,할인석,62700,일요일,주말
아시아나항공,2023-09-24,18:45,19:55,GMP,CJU,70,일반석,112700,일요일,주말
아시아나항공,2023-09-24,18:45,19:55,GMP,CJU,70,비즈니스석,167700,일요일,주말
티웨이항공,2023-09-24,18:50,20:00,GMP,CJU,70,할인석,39210,일요일,주말
티웨이항공,2023-09-24,18:50,20:00,GMP,CJU,70,일반석,97700,일요일,주말
아시아나항공,2023-09-24,18:55,20:05,GMP,CJU,70,특가석,42700,일요일,주말
아시아나항공,2023-09-24,18:55,20:05,GMP,CJU,70,할인석,62700,일요일,주말
아시아나항공,2023-09-24,18:55,20:05,GMP,CJU,70,일반석,112700,일요일,주말
대한항공,2023-09-24,19:00,20:10,GMP,CJU,70,특가석,45700,일요일,주말
대한항공,2023-09-24,19:00,20:10,GMP,CJU,70,할인석,69700,일요일,주말
대한항공,2023-09-24,19:00,20:10,GMP,CJU,70,일반석,107700,일요일,주말
대한항공,2023-09-24,19:00,20:10,GMP,CJU,70,비즈니스석,167700,일요일,주말
진에어,2023-09-24,19:05,20:15,GMP,CJU,70,특가석,37900,일요일,주말
진에어,2023-09-24,19:05,20:15,GMP,CJU,70,할인석,46600,일요일,주말
대한항공,2023-09-24,19:05,20:15,GMP,CJU,70,할인석,57700,일요일,주말
대한항공,2023-09-24,19:05,20:15,GMP,CJU,70,일반석,86700,일요일,주말
진에어,2023-09-24,19:05,20:15,GMP,CJU,70,일반석,92700,일요일,주말
제주항공,2023-09-24,19:10,20:20,GMP,CJU,70,특가석,37600,일요일,주말
제주항공,2023-09-24,19:10,20:20,GMP,CJU,70,일반석,97700,일요일,주말
아시아나항공,2023-09-24,19:20,20:35,GMP,CJU,75,특가석,47700,일요일,주말
대한항공,2023-09-24,19:20,20:30,GMP,CJU,70,특가석,50700,일요일,주말
아시아나항공,2023-09-24,19:20,20:35,GMP,CJU,75,할인석,62700,일요일,주말
대한항공,2023-09-24,19:20,20:30,GMP,CJU,70,할인석,69700,일요일,주말
대한항공,2023-09-24,19:20,20:30,GMP,CJU,70,일반석,107700,일요일,주말
아시아나항공,2023-09-24,19:20,20:35,GMP,CJU,75,일반석,112700,일요일,주말
대한항공,2023-09-24,19:20,20:30,GMP,CJU,70,비즈니스석,167700,일요일,주말
아시아나항공,2023-09-24,19:20,20:35,GMP,CJU,75,비즈니스석,167700,일요일,주말
이스타항공,2023-09-24,19:25,20:35,GMP,CJU,70,할인석,35600,일요일,주말
이스타항공,2023-09-24,19:25,20:35,GMP,CJU,70,일반석,97600,일요일,주말
제주항공,2023-09-24,19:30,20:40,GMP,CJU,70,특가석,41600,일요일,주말
제주항공,2023-09-24,19:30,20:40,GMP,CJU,70,일반석,97700,일요일,주말
진에어,2023-09-24,19:35,20:50,GMP,CJU,75,할인석,40800,일요일,주말
대한항공,2023-09-24,19:35,20:50,GMP,CJU,75,할인석,57700,일요일,주말
대한항공,2023-09-24,19:35,20:50,GMP,CJU,75,일반석,86700,일요일,주말
진에어,2023-09-24,19:35,20:50,GMP,CJU,75,일반석,92700,일요일,주말
진에어,2023-09-24,19:35,20:50,GMP,CJU,75,비즈니스석,157700,일요일,주말
이스타항공,2023-09-24,19:45,20:55,GMP,CJU,70,할인석,35600,일요일,주말
이스타항공,2023-09-24,19:45,20:55,GMP,CJU,70,일반석,97600,일요일,주말
제주항공,2023-09-24,20:30,21:40,GMP,CJU,70,특가석,41600,일요일,주말
대한항공,2023-09-24,20:30,21:40,GMP,CJU,70,특가석,45700,일요일,주말
대한항공,2023-09-24,20:30,21:40,GMP,CJU,70,할인석,69700,일요일,주말
제주항공,2023-09-24,20:30,21:40,GMP,CJU,70,일반석,97700,일요일,주말
대한항공,2023-09-24,20:30,21:40,GMP,CJU,70,일반석,107700,일요일,주말
대한항공,2023-09-24,20:30,21:40,GMP,CJU,70,비즈니스석,167700,일요일,주말
아시아나항공,2023-09-24,21:20,22:30,GMP,CJU,70,특가석,42700,일요일,주말
아시아나항공,2023-09-24,21:20,22:30,GMP,CJU,70,할인석,62700,일요일,주말
아시아나항공,2023-09-24,21:20,22:30,GMP,CJU,70,일반석,112700,일요일,주말
아시아나항공,2023-09-24,21:20,22:30,GMP,CJU,70,비즈니스석,167700,일요일,주말
아시아나항공,2023-09-24,06:30,07:40,CJU,GMP,70,특가석,60700,일요일,주말
아시아나항공,2023-09-24,06:30,07:40,CJU,GMP,70,할인석,72700,일요일,주말
아시아나항공,2023-09-24,06:30,07:40,CJU,GMP,70,일반석,132700,일요일,주말
아시아나항공,2023-09-24,06:30,07:40,CJU,GMP,70,비즈니스석,189700,일요일,주말
아시아나항공,2023-09-24,06:40,07:50,CJU,GMP,70,특가석,60700,일요일,주말
아시아나항공,2023-09-24,06:40,07:50,CJU,GMP,70,할인석,72700,일요일,주말
아시아나항공,2023-09-24,06:40,07:50,CJU,GMP,70,일반석,132700,일요일,주말
아시아나항공,2023-09-24,06:40,07:50,CJU,GMP,70,비즈니스석,189700,일요일,주말
대한항공,2023-09-24,07:00,08:10,CJU,GMP,70,특가석,65700,일요일,주말
대한항공,2023-09-24,07:00,08:10,CJU,GMP,70,할인석,69700,일요일,주말
대한항공,2023-09-24,07:00,08:10,CJU,GMP,70,일반석,107700,일요일,주말
대한항공,2023-09-24,07:00,08:10,CJU,GMP,70,비즈니스석,167700,일요일,주말
에어서울,2023-09-24,07:30,08:40,CJU,GMP,70,할인석,58600,일요일,주말
에어서울,2023-09-24,07:30,08:40,CJU,GMP,70,일반석,92600,일요일,주말
제주항공,2023-09-24,07:40,08:50,CJU,GMP,70,할인석,65600,일요일,주말
제주항공,2023-09-24,07:40,08:50,CJU,GMP,70,일반석,119200,일요일,주말
아시아나항공,2023-09-24,07:55,09:05,CJU,GMP,70,특가석,66700,일요일,주말
티웨이항공,2023-09-24,07:55,09:05,CJU,GMP,70,할인석,66760,일요일,주말
아시아나항공,2023-09-24,07:55,09:05,CJU,GMP,70,할인석,72700,일요일,주말
티웨이항공,2023-09-24,07:55,09:05,CJU,GMP,70,일반석,118700,일요일,주말
아시아나항공,2023-09-24,07:55,09:05,CJU,GMP,70,일반석,132700,일요일,주말
이스타항공,2023-09-24,08:10,09:15,CJU,GMP,65,할인석,63600,일요일,주말
이스타항공,2023-09-24,08:10,09:15,CJU,GMP,65,일반석,119600,일요일,주말
진에어,2023-09-24,08:15,09:30,CJU,GMP,75,할인석,63100,일요일,주말
대한항공,2023-09-24,08:15,09:30,CJU,GMP,75,일반석,86700,일요일,주말
진에어,2023-09-24,08:15,09:30,CJU,GMP,75,일반석,119700,일요일,주말
이스타항공,2023-09-24,08:30,09:40,CJU,GMP,70,할인석,63600,일요일,주말
이스타항공,2023-09-24,08:30,09:40,CJU,GMP,70,일반석,119600,일요일,주말
에어부산,2023-09-24,08:40,10:00,CJU,GMP,80,할인석,61460,일요일,주말
대한항공,2023-09-24,08:40,09:50,CJU,GMP,70,할인석,74700,일요일,주말
대한항공,2023-09-24,08:40,09:50,CJU,GMP,70,일반석,107700,일요일,주말
에어부산,2023-09-24,08:40,10:00,CJU,GMP,80,일반석,118700,일요일,주말
대한항공,2023-09-24,08:40,09:50,CJU,GMP,70,비즈니스석,167700,일요일,주말
티웨이항공,2023-09-24,08:45,09:55,CJU,GMP,70,할인석,71510,일요일,주말
제주항공,2023-09-24,08:45,09:55,CJU,GMP,70,할인석,78600,일요일,주말
아시아나항공,2023-09-24,08:45,09:55,CJU,GMP,70,할인석,78700,일요일,주말
티웨이항공,2023-09-24,08:45,09:55,CJU,GMP,70,일반석,118700,일요일,주말
제주항공,2023-09-24,08:45,09:55,CJU,GMP,70,일반석,119200,일요일,주말
아시아나항공,2023-09-24,08:45,09:55,CJU,GMP,70,일반석,132700,일요일,주말
아시아나항공,2023-09-24,08:45,09:55,CJU,GMP,70,비즈니스석,189700,일요일,주말
이스타항공,2023-09-24,08:50,10:00,CJU,GMP,70,할인석,63600,일요일,주말
이스타항공,2023-09-24,08:50,10:00,CJU,GMP,70,일반석,119600,일요일,주말
대한항공,2023-09-24,09:10,10:20,CJU,GMP,70,할인석,79700,일요일,주말
대한항공,2023-09-24,09:10,10:20,CJU,GMP,70,일반석,107700,일요일,주말
대한항공,2023-09-24,09:10,10:20,CJU,GMP,70,비즈니스석,167700,일요일,주말
에어부산,2023-09-24,09:15,10:25,CJU,GMP,70,할인석,61460,일요일,주말
진에어,2023-09-24,09:15,10:25,CJU,GMP,70,할인석,65000,일요일,주말
에어부산,2023-09-24,09:15,10:25,CJU,GMP,70,일반석,118700,일요일,주말
진에어,2023-09-24,09:15,10:25,CJU,GMP,70,일반석,119700,일요일,주말
아시아나항공,2023-09-24,09:20,10:30,CJU,GMP,70,할인석,78700,일요일,주말
아시아나항공,2023-09-24,09:20,10:30,CJU,GMP,70,일반석,132700,일요일,주말
대한항공,2023-09-24,09:35,10:45,CJU,GMP,70,할인석,88700,일요일,주말
대한항공,2023-09-24,09:35,10:45,CJU,GMP,70,일반석,107700,일요일,주말
대한항공,2023-09-24,09:35,10:45,CJU,GMP,70,비즈니스석,167700,일요일,주말
제주항공,2023-09-24,09:45,10:55,CJU,GMP,70,할인석,81600,일요일,주말
제주항공,2023-09-24,09:45,10:55,CJU,GMP,70,일반석,119200,일요일,주말
이스타항공,2023-09-24,09:50,11:00,CJU,GMP,70,할인석,78600,일요일,주말
아시아나항공,2023-09-24,09:50,11:00,CJU,GMP,70,할인석,108700,일요일,주말
이스타항공,2023-09-24,09:50,11:00,CJU,GMP,70,일반석,119600,일요일,주말
아시아나항공,2023-09-24,09:50,11:00,CJU,GMP,70,일반석,132700,일요일,주말
아시아나항공,2023-09-24,09:50,11:00,CJU,GMP,70,비즈니스석,189700,일요일,주말
티웨이항공,2023-09-24,10:00,11:10,CJU,GMP,70,할인석,81010,일요일,주말
티웨이항공,2023-09-24,10:00,11:10,CJU,GMP,70,일반석,118700,일요일,주말
대한항공,2023-09-24,10:05,11:15,CJU,GMP,70,일반석,107700,일요일,주말
대한항공,2023-09-24,10:05,11:15,CJU,GMP,70,비즈니스석,167700,일요일,주말
제주항공,2023-09-24,10:10,11:20,CJU,GMP,70,할인석,81600,일요일,주말
제주항공,2023-09-24,10:10,11:20,CJU,GMP,70,일반석,119200,일요일,주말
아시아나항공,2023-09-24,10:20,11:30,CJU,GMP,70,할인석,108700,일요일,주말
아시아나항공,2023-09-24,10:20,11:30,CJU,GMP,70,일반석,132700,일요일,주말
제주항공,2023-09-24,10:50,12:00,CJU,GMP,70,할인석,89600,일요일,주말
제주항공,2023-09-24,10:50,12:00,CJU,GMP,70,일반석,119200,일요일,주말
대한항공,2023-09-24,10:55,12:05,CJU,GMP,70,일반석,107700,일요일,주말
대한항공,2023-09-24,10:55,12:05,CJU,GMP,70,비즈니스석,167700,일요일,주말
티웨이항공,2023-09-24,11:05,12:15,CJU,GMP,70,특가석,107700,일요일,주말
티웨이항공,2023-09-24,11:05,12:15,CJU,GMP,70,일반석,118100,일요일,주말
에어서울,2023-09-24,11:15,12:25,CJU,GMP,70,할인석,89600,일요일,주말
제주항공,2023-09-24,11:15,12:25,CJU,GMP,70,할인석,89600,일요일,주말
대한항공,2023-09-24,11:15,12:30,CJU,GMP,75,일반석,107700,일요일,주말
제주항공,2023-09-24,11:15,12:25,CJU,GMP,70,일반석,119200,일요일,주말
에어서울,2023-09-24,11:15,12:25,CJU,GMP,70,일반석,119700,일요일,주말
대한항공,2023-09-24,11:15,12:30,CJU,GMP,75,비즈니스석,167700,일요일,주말
대한항공,2023-09-24,11:30,12:40,CJU,GMP,70,일반석,107700,일요일,주말
대한항공,2023-09-24,11:30,12:40,CJU,GMP,70,비즈니스석,167700,일요일,주말
티웨이항공,2023-09-24,11:35,12:45,CJU,GMP,70,특가석,107700,일요일,주말
티웨이항공,2023-09-24,11:35,12:45,CJU,GMP,70,일반석,118100,일요일,주말
제주항공,2023-09-24,11:40,12:50,CJU,GMP,70,할인석,96600,일요일,주말
제주항공,2023-09-24,11:40,12:50,CJU,GMP,70,일반석,119200,일요일,주말
이스타항공,2023-09-24,11:45,12:55,CJU,GMP,70,할인석,89600,일요일,주말
이스타항공,2023-09-24,11:45,12:55,CJU,GMP,70,일반석,119600,일요일,주말
제주항공,2023-09-24,12:10,13:20,CJU,GMP,70,할인석,103600,일요일,주말
제주항공,2023-09-24,12:10,13:20,CJU,GMP,70,일반석,119200,일요일,주말
아시아나항공,2023-09-24,12:10,13:20,CJU,GMP,70,할인석,126700,일요일,주말
아시아나항공,2023-09-24,12:10,13:20,CJU,GMP,70,일반석,132700,일요일,주말
진에어,2023-09-24,12:20,13:35,CJU,GMP,75,할인석,96600,일요일,주말
제주항공,2023-09-24,12:20,13:30,CJU,GMP,70,할인석,103600,일요일,주말
제주항공,2023-09-24,12:20,13:30,CJU,GMP,70,일반석,119200,일요일,주말
진에어,2023-09-24,12:20,13:35,CJU,GMP,75,일반석,119700,일요일,주말
대한항공,2023-09-24,12:30,13:40,CJU,GMP,70,일반석,129700,일요일,주말
대한항공,2023-09-24,12:30,13:40,CJU,GMP,70,비즈니스석,189700,일요일,주말
아시아나항공,2023-09-24,12:35,13:45,CJU,GMP,70,일반석,132700,일요일,주말
아시아나항공,2023-09-24,12:35,13:45,CJU,GMP,70,비즈니스석,189700,일요일,주말
티웨이항공,2023-09-24,12:40,13:50,CJU,GMP,70,특가석,107700,일요일,주말
티웨이항공,2023-09-24,12:40,13:50,CJU,GMP,70,일반석,118100,일요일,주말
이스타항공,2023-09-24,12:45,13:55,CJU,GMP,70,일반석,119600,일요일,주말
이스타항공,2023-09-24,13:00,14:05,CJU,GMP,65,일반석,119600,일요일,주말
아시아나항공,2023-09-24,13:10,14:20,CJU,GMP,70,일반석,132700,일요일,주말
진에어,2023-09-24,13:15,14:25,CJU,GMP,70,할인석,110600,일요일,주말
진에어,2023-09-24,13:15,14:25,CJU,GMP,70,일반석,119700,일요일,주말
에어부산,2023-09-24,13:20,14:30,CJU,GMP,70,할인석,104920,일요일,주말
에어부산,2023-09-24,13:20,14:30,CJU,GMP,70,일반석,118700,일요일,주말
대한항공,2023-09-24,13:20,14:30,CJU,GMP,70,일반석,129700,일요일,주말
대한항공,2023-09-24,13:20,14:30,CJU,GMP,70,비즈니스석,189700,일요일,주말
제주항공,2023-09-24,13:25,14:35,CJU,GMP,70,할인석,110600,일요일,주말
제주항공,2023-09-24,13:25,14:35,CJU,GMP,70,일반석,119200,일요일,주말
티웨이항공,2023-09-24,13:30,14:40,CJU,GMP,70,일반석,118100,일요일,주말
이스타항공,2023-09-24,13:30,14:40,CJU,GMP,70,일반석,119600,일요일,주말
대한항공,2023-09-24,13:45,14:55,CJU,GMP,70,일반석,129700,일요일,주말
대한항공,2023-09-24,13:45,14:55,CJU,GMP,70,비즈니스석,189700,일요일,주말
제주항공,2023-09-24,14:00,15:10,CJU,GMP,70,일반석,119200,일요일,주말
아시아나항공,2023-09-24,14:00,15:10,CJU,GMP,70,일반석,132700,일요일,주말
아시아나항공,2023-09-24,14:00,15:10,CJU,GMP,70,비즈니스석,189700,일요일,주말
아시아나항공,2023-09-24,14:10,15:20,CJU,GMP,70,일반석,132700,일요일,주말
아시아나항공,2023-09-24,14:10,15:20,CJU,GMP,70,비즈니스석,189700,일요일,주말
아시아나항공,2023-09-24,14:20,15:30,CJU,GMP,70,일반석,132700,일요일,주말
아시아나항공,2023-09-24,14:20,15:30,CJU,GMP,70,비즈니스석,189700,일요일,주말
에어서울,2023-09-24,14:40,15:50,CJU,GMP,70,일반석,118700,일요일,주말
대한항공,2023-09-24,14:40,15:50,CJU,GMP,70,일반석,129700,일요일,주말
대한항공,2023-09-24,14:40,15:50,CJU,GMP,70,비즈니스석,189700,일요일,주말
이스타항공,2023-09-24,14:45,15:55,CJU,GMP,70,일반석,119600,일요일,주말
제주항공,2023-09-24,15:00,16:10,CJU,GMP,70,일반석,119200,일요일,주말
대한항공,2023-09-24,15:00,16:15,CJU,GMP,75,일반석,129700,일요일,주말
대한항공,2023-09-24,15:00,16:15,CJU,GMP,75,비즈니스석,189700,일요일,주말
아시아나항공,2023-09-24,15:10,16:20,CJU,GMP,70,일반석,132700,일요일,주말
아시아나항공,2023-09-24,15:10,16:20,CJU,GMP,70,비즈니스석,189700,일요일,주말
이스타항공,2023-09-24,15:30,16:40,CJU,GMP,70,일반석,119600,일요일,주말
대한항공,2023-09-24,15:45,17:00,CJU,GMP,75,일반석,129700,일요일,주말
대한항공,2023-09-24,15:45,17:00,CJU,GMP,75,비즈니스석,189700,일요일,주말
아시아나항공,2023-09-24,15:55,17:05,CJU,GMP,70,일반석,132700,일요일,주말
대한항공,2023-09-24,16:10,17:20,CJU,GMP,70,일반석,129700,일요일,주말
대한항공,2023-09-24,16:15,17:25,CJU,GMP,70,일반석,129700,일요일,주말
