airline,date,departure_time,arrival_time,departure_place,arrival_place,flight_time,seat,price
아시아나항공,2023-09-03,18:50,20:00,CJU,GMP,70,일반석,132700
아시아나항공,2023-09-03,18:50,20:00,CJU,GMP,70,비즈니스석,189700
에어서울,2023-09-03,19:30,20:40,CJU,GMP,70,일반석,119700
아시아나항공,2023-09-03,19:30,20:40,CJU,GMP,70,일반석,132700
아시아나항공,2023-09-03,19:30,20:40,CJU,GMP,70,비즈니스석,189700
에어부산,2023-09-03,19:35,20:55,CJU,GMP,80,일반석,118700
대한항공,2023-09-03,19:35,20:50,CJU,GMP,75,일반석,129700
이스타항공,2023-09-03,19:45,20:55,CJU,GMP,70,일반석,119600
대한항공,2023-09-03,19:50,21:00,CJU,GMP,70,일반석,129700
아시아나항공,2023-09-03,19:50,21:00,CJU,GMP,70,일반석,132700
대한항공,2023-09-03,19:50,21:00,CJU,GMP,70,비즈니스석,189700
티웨이항공,2023-09-03,19:55,21:05,CJU,GMP,70,일반석,118100
제주항공,2023-09-03,20:00,21:10,CJU,GMP,70,일반석,119200
티웨이항공,2023-09-03,20:20,21:30,CJU,GMP,70,일반석,118100
대한항공,2023-09-03,20:20,21:30,CJU,GMP,70,일반석,129700
아시아나항공,2023-09-03,20:20,21:30,CJU,GMP,70,일반석,132700
대한항공,2023-09-03,20:20,21:30,CJU,GMP,70,비즈니스석,189700
이스타항공,2023-09-03,20:25,21:30,CJU,GMP,65,일반석,119600
대한항공,2023-09-03,20:30,21:40,CJU,GMP,70,일반석,129700
진에어,2023-09-03,20:40,21:55,CJU,GMP,75,일반석,119700
아시아나항공,2023-09-03,20:45,21:55,CJU,GMP,70,일반석,132700
제주항공,2023-09-03,20:50,22:00,CJU,GMP,70,일반석,119200
대한항공,2023-09-03,20:50,22:00,CJU,GMP,70,일반석,129700
아시아나항공,2023-09-03,20:50,22:00,CJU,GMP,70,일반석,132700
대한항공,2023-09-03,20:50,22:00,CJU,GMP,70,비즈니스석,189700
아시아나항공,2023-09-03,20:55,22:05,CJU,GMP,70,일반석,132700
티웨이항공,2023-09-03,21:05,22:15,CJU,GMP,70,일반석,118100
제주항공,2023-09-03,21:05,22:15,CJU,GMP,70,일반석,119200
제주항공,2023-09-03,21:10,22:20,CJU,GMP,70,할인석,110600
제주항공,2023-09-03,21:10,22:20,CJU,GMP,70,일반석,119200
진에어,2023-09-03,21:10,22:20,CJU,GMP,70,일반석,119700
이스타항공,2023-09-03,21:15,22:25,CJU,GMP,70,일반석,119600
대한항공,2023-09-03,21:15,22:25,CJU,GMP,70,일반석,129700
대한항공,2023-09-03,21:15,22:25,CJU,GMP,70,비즈니스석,189700
제주항공,2023-09-03,21:20,22:30,CJU,GMP,70,할인석,110600
제주항공,2023-09-03,21:20,22:30,CJU,GMP,70,일반석,119200
진에어,2023-09-03,21:20,22:30,CJU,GMP,70,일반석,119700
진에어,2023-09-03,21:20,22:30,CJU,GMP,70,비즈니스석,174700
에어부산,2023-09-04,06:50,07:55,PUS,CJU,65,할인석,69250
에어부산,2023-09-04,06:50,07:55,PUS,CJU,65,일반석,77700
아시아나항공,2023-09-04,06:50,07:55,PUS,CJU,65,일반석,78700
대한항공,2023-09-04,07:00,08:00,PUS,CJU,60,할인석,75700
대한항공,2023-09-04,07:00,08:00,PUS,CJU,60,일반석,82700
대한항공,2023-09-04,07:00,08:00,PUS,CJU,60,비즈니스석,142700
에어부산,2023-09-04,07:30,08:35,PUS,CJU,65,할인석,69900
에어부산,2023-09-04,07:30,08:35,PUS,CJU,65,일반석,77700
진에어,2023-09-04,07:40,08:45,PUS,CJU,65,일반석,72700
에어부산,2023-09-04,08:00,09:00,PUS,CJU,60,할인석,73150
에어부산,2023-09-04,08:00,09:00,PUS,CJU,60,일반석,77700
제주항공,2023-09-04,08:05,09:05,PUS,CJU,60,할인석,75600
제주항공,2023-09-04,08:05,09:05,PUS,CJU,60,일반석,77700
제주항공,2023-09-04,09:10,10:10,PUS,CJU,60,일반석,77700
대한항공,2023-09-04,10:20,11:20,PUS,CJU,60,일반석,82700
대한항공,2023-09-04,10:20,11:20,PUS,CJU,60,비즈니스석,142700
에어부산,2023-09-04,11:35,12:35,PUS,CJU,60,할인석,69250
에어부산,2023-09-04,11:35,12:35,PUS,CJU,60,일반석,77700
아시아나항공,2023-09-04,11:35,12:35,PUS,CJU,60,일반석,78700
에어부산,2023-09-04,11:50,12:50,PUS,CJU,60,할인석,62100
에어부산,2023-09-04,11:50,12:50,PUS,CJU,60,일반석,77700
진에어,2023-09-04,12:05,13:10,PUS,CJU,65,할인석,63500
진에어,2023-09-04,12:05,13:10,PUS,CJU,65,일반석,72700
진에어,2023-09-04,12:05,13:10,PUS,CJU,65,비즈니스석,127700
제주항공,2023-09-04,12:20,13:20,PUS,CJU,60,할인석,65600
제주항공,2023-09-04,12:20,13:20,PUS,CJU,60,일반석,77700
에어부산,2023-09-04,13:25,14:20,PUS,CJU,55,할인석,54950
에어부산,2023-09-04,13:25,14:20,PUS,CJU,55,일반석,77700
아시아나항공,2023-09-04,13:25,14:20,PUS,CJU,55,일반석,78700
대한항공,2023-09-04,14:00,15:00,PUS,CJU,60,할인석,54700
대한항공,2023-09-04,14:00,15:00,PUS,CJU,60,일반석,82700
대한항공,2023-09-04,14:00,15:00,PUS,CJU,60,비즈니스석,142700
진에어,2023-09-04,14:20,15:20,PUS,CJU,60,할인석,48400
대한항공,2023-09-04,14:20,15:20,PUS,CJU,60,할인석,60700
진에어,2023-09-04,14:20,15:20,PUS,CJU,60,일반석,68700
대한항공,2023-09-04,14:20,15:20,PUS,CJU,60,일반석,70700
에어부산,2023-09-04,14:40,15:40,PUS,CJU,60,할인석,43900
제주항공,2023-09-04,14:40,15:40,PUS,CJU,60,할인석,45600
에어부산,2023-09-04,14:40,15:40,PUS,CJU,60,일반석,72700
제주항공,2023-09-04,14:40,15:40,PUS,CJU,60,일반석,77700
아시아나항공,2023-09-04,14:40,15:40,PUS,CJU,60,일반석,78700
에어부산,2023-09-04,15:00,15:55,PUS,CJU,55,할인석,43900
에어부산,2023-09-04,15:00,15:55,PUS,CJU,55,일반석,72700
아시아나항공,2023-09-04,15:00,15:55,PUS,CJU,55,일반석,78700
제주항공,2023-09-04,15:30,16:50,PUS,CJU,80,할인석,45600
제주항공,2023-09-04,15:30,16:50,PUS,CJU,80,일반석,77700
에어부산,2023-09-04,16:40,17:40,PUS,CJU,60,할인석,46900
대한항공,2023-09-04,16:40,17:40,PUS,CJU,60,할인석,51700
에어부산,2023-09-04,16:40,17:40,PUS,CJU,60,일반석,72700
대한항공,2023-09-04,16:40,17:40,PUS,CJU,60,일반석,76700
아시아나항공,2023-09-04,16:40,17:40,PUS,CJU,60,일반석,78700
에어부산,2023-09-04,17:00,18:05,PUS,CJU,65,할인석,43900
에어부산,2023-09-04,17:00,18:05,PUS,CJU,65,일반석,72700
아시아나항공,2023-09-04,17:00,18:05,PUS,CJU,65,일반석,78700
제주항공,2023-09-04,17:05,18:00,PUS,CJU,55,할인석,45600
제주항공,2023-09-04,17:05,18:00,PUS,CJU,55,일반석,77700
에어부산,2023-09-04,17:35,18:30,PUS,CJU,55,할인석,43300
에어부산,2023-09-04,17:35,18:30,PUS,CJU,55,일반석,72700
아시아나항공,2023-09-04,17:35,18:30,PUS,CJU,55,일반석,78700
에어부산,2023-09-04,18:00,19:00,PUS,CJU,60,할인석,40900
에어부산,2023-09-04,18:00,19:00,PUS,CJU,60,일반석,72700
아시아나항공,2023-09-04,18:00,19:00,PUS,CJU,60,일반석,75700
진에어,2023-09-04,19:00,20:00,PUS,CJU,60,할인석,42600
대한항공,2023-09-04,19:00,20:00,PUS,CJU,60,할인석,48700
진에어,2023-09-04,19:00,20:00,PUS,CJU,60,일반석,68700
대한항공,2023-09-04,19:00,20:00,PUS,CJU,60,일반석,68700
진에어,2023-09-04,19:00,20:00,PUS,CJU,60,비즈니스석,127700
대한항공,2023-09-04,19:15,20:15,PUS,CJU,60,특가석,44700
대한항공,2023-09-04,19:15,20:15,PUS,CJU,60,할인석,51700
대한항공,2023-09-04,19:15,20:15,PUS,CJU,60,일반석,76700
대한항공,2023-09-04,19:15,20:15,PUS,CJU,60,비즈니스석,136700
대한항공,2023-09-04,21:00,22:00,PUS,CJU,60,특가석,44700
대한항공,2023-09-04,21:00,22:00,PUS,CJU,60,할인석,51700
대한항공,2023-09-04,21:00,22:00,PUS,CJU,60,일반석,76700
대한항공,2023-09-04,21:00,22:00,PUS,CJU,60,비즈니스석,136700
에어부산,2023-09-04,08:30,09:35,CJU,PUS,65,할인석,55300
에어부산,2023-09-04,08:30,09:35,CJU,PUS,65,일반석,72700
아시아나항공,2023-09-04,08:30,09:30,CJU,PUS,60,일반석,78700
대한항공,2023-09-04,08:45,09:45,CJU,PUS,60,할인석,64700
대한항공,2023-09-04,08:45,09:45,CJU,PUS,60,일반석,76700
대한항공,2023-09-04,08:45,09:45,CJU,PUS,60,비즈니스석,136700
에어부산,2023-09-04,09:10,10:10,CJU,PUS,60,특가석-수하물유료,23900
에어부산,2023-09-04,09:10,10:10,CJU,PUS,60,할인석,55300
에어부산,2023-09-04,09:10,10:10,CJU,PUS,60,일반석,72700
아시아나항공,2023-09-04,09:10,10:10,CJU,PUS,60,일반석,78700
아시아나항공,2023-09-04,09:30,10:30,CJU,PUS,60,일반석,78700
에어부산,2023-09-04,09:35,10:30,CJU,PUS,55,할인석,55900
에어부산,2023-09-04,09:35,10:30,CJU,PUS,55,일반석,72700
에어부산,2023-09-04,09:50,10:50,CJU,PUS,60,할인석,55900
에어부산,2023-09-04,09:50,10:50,CJU,PUS,60,일반석,72700
진에어,2023-09-04,10:30,11:30,CJU,PUS,60,할인석,58500
진에어,2023-09-04,10:30,11:30,CJU,PUS,60,일반석,68700
대한항공,2023-09-04,10:30,11:30,CJU,PUS,60,일반석,68700
진에어,2023-09-04,10:30,11:30,CJU,PUS,60,비즈니스석,127700
제주항공,2023-09-04,10:45,11:45,CJU,PUS,60,할인석,60600
제주항공,2023-09-04,10:45,11:45,CJU,PUS,60,일반석,77700
대한항공,2023-09-04,12:00,13:00,CJU,PUS,60,일반석,82700
진에어,2023-09-04,12:40,13:40,CJU,PUS,60,할인석,66500
진에어,2023-09-04,12:40,13:40,CJU,PUS,60,일반석,72700
제주항공,2023-09-04,13:00,14:00,CJU,PUS,60,할인석,70600
제주항공,2023-09-04,13:00,14:00,CJU,PUS,60,일반석,77700
에어부산,2023-09-04,13:10,14:10,CJU,PUS,60,할인석,67900
에어부산,2023-09-04,13:10,14:10,CJU,PUS,60,일반석,72700
아시아나항공,2023-09-04,13:10,14:10,CJU,PUS,60,일반석,78700
에어부산,2023-09-04,13:30,14:25,CJU,PUS,55,할인석,69100
에어부산,2023-09-04,13:30,14:25,CJU,PUS,55,일반석,72700
제주항공,2023-09-04,14:05,15:00,CJU,PUS,55,할인석,75600
제주항공,2023-09-04,14:05,15:00,CJU,PUS,55,일반석,77700
에어부산,2023-09-04,14:55,16:05,CJU,PUS,70,일반석,77700
아시아나항공,2023-09-04,14:55,16:05,CJU,PUS,70,일반석,78700
제주항공,2023-09-04,15:20,16:20,CJU,PUS,60,일반석,77700
에어부산,2023-09-04,16:30,17:35,CJU,PUS,65,일반석,77700
에어부산,2023-09-04,17:10,18:20,CJU,PUS,70,일반석,77700
진에어,2023-09-04,17:25,18:25,CJU,PUS,60,일반석,72700
진에어,2023-09-04,17:25,18:25,CJU,PUS,60,비즈니스석,127700
대한항공,2023-09-04,17:30,18:35,CJU,PUS,65,일반석,82700
대한항공,2023-09-04,17:30,18:35,CJU,PUS,65,비즈니스석,142700
대한항공,2023-09-04,18:20,19:20,CJU,PUS,60,일반석,82700
에어부산,2023-09-04,18:35,19:30,CJU,PUS,55,일반석,77700
아시아나항공,2023-09-04,18:35,19:30,CJU,PUS,55,일반석,78700
에어부산,2023-09-04,18:40,19:40,CJU,PUS,60,할인석,73800
에어부산,2023-09-04,18:40,19:40,CJU,PUS,60,일반석,77700
제주항공,2023-09-04,18:40,19:30,CJU,PUS,50,일반석,77700
진에어,2023-09-04,19:05,20:00,CJU,PUS,55,일반석,72700
대한항공,2023-09-04,19:25,20:25,CJU,PUS,60,할인석,75700
대한항공,2023-09-04,19:25,20:25,CJU,PUS,60,일반석,82700
대한항공,2023-09-04,19:25,20:25,CJU,PUS,60,비즈니스석,142700
에어부산,2023-09-04,19:35,20:30,CJU,PUS,55,할인석,72500
에어부산,2023-09-04,19:35,20:30,CJU,PUS,55,일반석,77700
제주항공,2023-09-04,20:05,21:05,CJU,PUS,60,일반석,77700
대한항공,2023-09-04,21:05,22:05,CJU,PUS,60,일반석,82700
대한항공,2023-09-04,21:05,22:05,CJU,PUS,60,비즈니스석,142700
제주항공,2023-09-04,06:00,07:00,CJJ,CJU,60,할인석,67600
제주항공,2023-09-04,06:00,07:00,CJJ,CJU,60,일반석,77700
아시아나항공,2023-09-04,06:50,08:00,CJJ,CJU,70,할인석,72700
아시아나항공,2023-09-04,06:50,08:00,CJJ,CJU,70,일반석,91700
진에어,2023-09-04,07:20,08:30,CJJ,CJU,70,할인석,67600
진에어,2023-09-04,07:20,08:30,CJJ,CJU,70,일반석,77700
이스타항공,2023-09-04,07:45,08:50,CJJ,CJU,65,할인석,67600
이스타항공,2023-09-04,07:45,08:50,CJJ,CJU,65,일반석,77600
에어로케이,2023-09-04,08:20,09:25,CJJ,CJU,65,할인석,72700
에어로케이,2023-09-04,08:20,09:25,CJJ,CJU,65,일반석,76700
티웨이항공,2023-09-04,08:55,10:00,CJJ,CJU,65,일반석,76100
대한항공,2023-09-04,09:05,10:15,CJJ,CJU,70,일반석,88700
대한항공,2023-09-04,09:05,10:15,CJJ,CJU,70,비즈니스석,148700
제주항공,2023-09-04,10:10,11:20,CJJ,CJU,70,일반석,77700
진에어,2023-09-04,11:00,12:10,CJJ,CJU,70,일반석,77700
제주항공,2023-09-04,11:20,12:25,CJJ,CJU,65,일반석,77700
진에어,2023-09-04,12:00,13:05,CJJ,CJU,65,할인석,75600
진에어,2023-09-04,12:00,13:05,CJJ,CJU,65,일반석,77700
진에어,2023-09-04,12:30,13:40,CJJ,CJU,70,할인석,65600
진에어,2023-09-04,12:30,13:40,CJJ,CJU,70,일반석,77700
진에어,2023-09-04,12:30,13:40,CJJ,CJU,70,비즈니스석,127700
아시아나항공,2023-09-04,12:55,13:55,CJJ,CJU,60,할인석,80700
아시아나항공,2023-09-04,12:55,13:55,CJJ,CJU,60,일반석,91700
티웨이항공,2023-09-04,13:10,14:15,CJJ,CJU,65,할인석,65000
티웨이항공,2023-09-04,13:10,14:15,CJJ,CJU,65,일반석,77700
대한항공,2023-09-04,14:05,15:15,CJJ,CJU,70,할인석,62700
대한항공,2023-09-04,14:05,15:15,CJJ,CJU,70,일반석,88700
에어로케이,2023-09-04,14:45,15:55,CJJ,CJU,70,할인석,47700
에어로케이,2023-09-04,14:45,15:55,CJJ,CJU,70,일반석,72700
티웨이항공,2023-09-04,16:05,17:15,CJJ,CJU,70,할인석,44910
티웨이항공,2023-09-04,16:05,17:15,CJJ,CJU,70,일반석,77700
진에어,2023-09-04,16:10,17:15,CJJ,CJU,65,할인석,46600
진에어,2023-09-04,16:10,17:15,CJJ,CJU,65,일반석,72800
진에어,2023-09-04,16:10,17:15,CJJ,CJU,65,비즈니스석,127700
이스타항공,2023-09-04,17:00,18:05,CJJ,CJU,65,할인석,33600
이스타항공,2023-09-04,17:00,18:05,CJJ,CJU,65,일반석,77600
아시아나항공,2023-09-04,17:10,18:20,CJJ,CJU,70,특가석,43700
아시아나항공,2023-09-04,17:10,18:20,CJJ,CJU,70,할인석,50700
아시아나항공,2023-09-04,17:10,18:20,CJJ,CJU,70,일반석,88700
진에어,2023-09-04,17:20,18:25,CJJ,CJU,65,특가석,34600
진에어,2023-09-04,17:20,18:25,CJJ,CJU,65,할인석,66600
진에어,2023-09-04,17:20,18:25,CJJ,CJU,65,일반석,72800
진에어,2023-09-04,17:20,18:25,CJJ,CJU,65,비즈니스석,127700
대한항공,2023-09-04,17:35,18:45,CJJ,CJU,70,특가석,33700
대한항공,2023-09-04,17:35,18:45,CJJ,CJU,70,할인석,56700
대한항공,2023-09-04,17:35,18:45,CJJ,CJU,70,일반석,84700
대한항공,2023-09-04,17:35,18:45,CJJ,CJU,70,비즈니스석,144700
에어로케이,2023-09-04,18:45,19:50,CJJ,CJU,65,할인석,27700
에어로케이,2023-09-04,18:45,19:50,CJJ,CJU,65,일반석,72700
제주항공,2023-09-04,19:05,20:05,CJJ,CJU,60,특가석,33600
제주항공,2023-09-04,19:05,20:05,CJJ,CJU,60,일반석,77700
제주항공,2023-09-04,19:20,20:35,CJJ,CJU,75,특가석,33600
제주항공,2023-09-04,19:20,20:35,CJJ,CJU,75,일반석,77700
진에어,2023-09-04,19:30,20:30,CJJ,CJU,60,특가석,34600
진에어,2023-09-04,19:30,20:30,CJJ,CJU,60,할인석,44600
대한항공,2023-09-04,19:30,20:30,CJJ,CJU,60,일반석,70700
진에어,2023-09-04,19:30,20:30,CJJ,CJU,60,일반석,72800
이스타항공,2023-09-04,20:40,21:45,CJJ,CJU,65,할인석,29600
이스타항공,2023-09-04,20:40,21:45,CJJ,CJU,65,일반석,77600
대한항공,2023-09-04,07:00,08:10,CJU,CJJ,70,할인석,71700
대한항공,2023-09-04,07:00,08:10,CJU,CJJ,70,일반석,84700
대한항공,2023-09-04,07:00,08:10,CJU,CJJ,70,비즈니스석,144700
이스타항공,2023-09-04,07:55,09:00,CJU,CJJ,65,할인석,65600
이스타항공,2023-09-04,07:55,09:00,CJU,CJJ,65,일반석,77600
제주항공,2023-09-04,08:10,09:20,CJU,CJJ,70,할인석,67600
제주항공,2023-09-04,08:10,09:20,CJU,CJJ,70,일반석,77700
진에어,2023-09-04,09:10,10:20,CJU,CJJ,70,할인석,67600
진에어,2023-09-04,09:10,10:20,CJU,CJJ,70,일반석,72800
제주항공,2023-09-04,09:30,10:40,CJU,CJJ,70,할인석,67600
진에어,2023-09-04,09:30,10:35,CJU,CJJ,65,할인석,67600
진에어,2023-09-04,09:30,10:35,CJU,CJJ,65,일반석,72800
제주항공,2023-09-04,09:30,10:40,CJU,CJJ,70,일반석,77700
에어로케이,2023-09-04,10:20,11:25,CJU,CJJ,65,할인석,57700
에어로케이,2023-09-04,10:20,11:25,CJU,CJJ,65,일반석,72700
진에어,2023-09-04,10:45,11:50,CJU,CJJ,65,할인석,65600
진에어,2023-09-04,10:45,11:50,CJU,CJJ,65,일반석,72800
진에어,2023-09-04,10:45,11:50,CJU,CJJ,65,비즈니스석,127700
티웨이항공,2023-09-04,10:50,11:55,CJU,CJJ,65,할인석,66000
티웨이항공,2023-09-04,10:50,11:55,CJU,CJJ,65,일반석,77700
아시아나항공,2023-09-04,11:15,12:20,CJU,CJJ,65,할인석,77700
아시아나항공,2023-09-04,11:15,12:20,CJU,CJJ,65,일반석,88700
대한항공,2023-09-04,12:15,13:20,CJU,CJJ,65,일반석,88700
진에어,2023-09-04,14:15,15:20,CJU,CJJ,65,할인석,72600
진에어,2023-09-04,14:15,15:20,CJU,CJJ,65,일반석,77700
진에어,2023-09-04,14:15,15:20,CJU,CJJ,65,비즈니스석,127700
티웨이항공,2023-09-04,14:50,16:00,CJU,CJJ,70,할인석,73000
티웨이항공,2023-09-04,14:50,16:00,CJU,CJJ,70,일반석,77700
아시아나항공,2023-09-04,15:10,16:20,CJU,CJJ,70,일반석,91700
대한항공,2023-09-04,15:20,16:30,CJU,CJJ,70,일반석,88700
대한항공,2023-09-04,15:20,16:30,CJU,CJJ,70,비즈니스석,148700
진에어,2023-09-04,15:45,16:45,CJU,CJJ,60,일반석,77700
진에어,2023-09-04,15:45,16:45,CJU,CJJ,60,비즈니스석,127700
에어로케이,2023-09-04,16:40,17:45,CJU,CJJ,65,할인석,72700
에어로케이,2023-09-04,16:40,17:45,CJU,CJJ,65,일반석,76700
제주항공,2023-09-04,17:10,18:10,CJU,CJJ,60,할인석,73600
제주항공,2023-09-04,17:10,18:10,CJU,CJJ,60,일반석,77700
진에어,2023-09-04,17:25,18:35,CJU,CJJ,70,일반석,77700
제주항공,2023-09-04,17:30,18:40,CJU,CJJ,70,일반석,77700
티웨이항공,2023-09-04,18:00,19:00,CJU,CJJ,60,일반석,77100
이스타항공,2023-09-04,18:45,19:50,CJU,CJJ,65,일반석,77600
아시아나항공,2023-09-04,20:35,21:45,CJU,CJJ,70,일반석,91700
진에어,2023-09-04,21:20,22:20,CJU,CJJ,60,할인석,75600
진에어,2023-09-04,21:20,22:20,CJU,CJJ,60,일반석,77700
에어로케이,2023-09-04,21:25,22:35,CJU,CJJ,70,할인석,67700
이스타항공,2023-09-04,21:25,22:30,CJU,CJJ,65,할인석,71600
에어로케이,2023-09-04,21:25,22:35,CJU,CJJ,70,일반석,76700
이스타항공,2023-09-04,21:25,22:30,CJU,CJJ,65,일반석,77600
에어서울,2023-09-04,06:00,07:00,GMP,CJU,60,할인석,38600
에어서울,2023-09-04,06:00,07:00,GMP,CJU,60,일반석,82700
진에어,2023-09-04,06:05,07:20,GMP,CJU,75,할인석,35000
진에어,2023-09-04,06:05,07:20,GMP,CJU,75,일반석,82700
이스타항공,2023-09-04,06:10,07:20,GMP,CJU,70,할인석,35600
아시아나항공,2023-09-04,06:10,07:20,GMP,CJU,70,특가석,39700
아시아나항공,2023-09-04,06:10,07:20,GMP,CJU,70,할인석,57700
이스타항공,2023-09-04,06:10,07:20,GMP,CJU,70,일반석,82600
아시아나항공,2023-09-04,06:10,07:20,GMP,CJU,70,일반석,101700
이스타항공,2023-09-04,06:15,07:25,GMP,CJU,70,할인석,35600
진에어,2023-09-04,06:15,07:25,GMP,CJU,70,할인석,35900
제주항공,2023-09-04,06:15,07:30,GMP,CJU,75,특가석,37600
이스타항공,2023-09-04,06:15,07:25,GMP,CJU,70,일반석,82600
제주항공,2023-09-04,06:15,07:30,GMP,CJU,75,일반석,82700
진에어,2023-09-04,06:15,07:25,GMP,CJU,70,일반석,82700
진에어,2023-09-04,06:15,07:25,GMP,CJU,70,비즈니스석,144700
진에어,2023-09-04,06:20,07:30,GMP,CJU,70,할인석,37900
진에어,2023-09-04,06:20,07:30,GMP,CJU,70,일반석,82700
제주항공,2023-09-04,06:25,07:35,GMP,CJU,70,특가석,41600
제주항공,2023-09-04,06:25,07:35,GMP,CJU,70,일반석,82700
아시아나항공,2023-09-04,06:40,07:50,GMP,CJU,70,특가석,39700
티웨이항공,2023-09-04,06:40,07:50,GMP,CJU,70,할인석,42060
대한항공,2023-09-04,06:40,07:50,GMP,CJU,70,특가석,43700
아시아나항공,2023-09-04,06:40,07:50,GMP,CJU,70,할인석,57700
대한항공,2023-09-04,06:40,07:50,GMP,CJU,70,할인석,65700
티웨이항공,2023-09-04,06:40,07:50,GMP,CJU,70,일반석,82700
대한항공,2023-09-04,06:40,07:50,GMP,CJU,70,일반석,98700
아시아나항공,2023-09-04,06:40,07:50,GMP,CJU,70,일반석,101700
아시아나항공,2023-09-04,06:40,07:50,GMP,CJU,70,비즈니스석,138700
대한항공,2023-09-04,06:40,07:50,GMP,CJU,70,비즈니스석,158700
에어부산,2023-09-04,06:45,08:05,GMP,CJU,80,할인석,41500
에어부산,2023-09-04,06:45,08:05,GMP,CJU,80,일반석,84700
이스타항공,2023-09-04,06:50,08:00,GMP,CJU,70,할인석,41600
이스타항공,2023-09-04,06:50,08:00,GMP,CJU,70,일반석,82600
대한항공,2023-09-04,07:00,08:10,GMP,CJU,70,특가석,43700
티웨이항공,2023-09-04,07:00,08:10,GMP,CJU,70,할인석,44910
제주항공,2023-09-04,07:00,08:10,GMP,CJU,70,할인석,54600
대한항공,2023-09-04,07:00,08:10,GMP,CJU,70,할인석,65700
티웨이항공,2023-09-04,07:00,08:10,GMP,CJU,70,일반석,82700
제주항공,2023-09-04,07:00,08:10,GMP,CJU,70,일반석,82700
대한항공,2023-09-04,07:00,08:10,GMP,CJU,70,일반석,98700
대한항공,2023-09-04,07:00,08:10,GMP,CJU,70,비즈니스석,158700
에어부산,2023-09-04,07:10,08:30,GMP,CJU,80,할인석,41500
에어부산,2023-09-04,07:10,08:30,GMP,CJU,80,일반석,84700
대한항공,2023-09-04,07:15,08:25,GMP,CJU,70,특가석,47700
대한항공,2023-09-04,07:15,08:25,GMP,CJU,70,할인석,65700
대한항공,2023-09-04,07:15,08:25,GMP,CJU,70,일반석,98700
에어부산,2023-09-04,07:25,08:35,GMP,CJU,70,할인석,41500
아시아나항공,2023-09-04,07:25,08:35,GMP,CJU,70,특가석,44700
아시아나항공,2023-09-04,07:25,08:35,GMP,CJU,70,할인석,57700
에어부산,2023-09-04,07:25,08:35,GMP,CJU,70,일반석,84700
아시아나항공,2023-09-04,07:25,08:35,GMP,CJU,70,일반석,101700
대한항공,2023-09-04,07:30,08:40,GMP,CJU,70,특가석,60700
대한항공,2023-09-04,07:30,08:40,GMP,CJU,70,할인석,65700
대한항공,2023-09-04,07:30,08:40,GMP,CJU,70,일반석,98700
대한항공,2023-09-04,07:30,08:40,GMP,CJU,70,비즈니스석,158700
제주항공,2023-09-04,07:40,08:50,GMP,CJU,70,할인석,59600
제주항공,2023-09-04,07:40,08:50,GMP,CJU,70,일반석,82700
이스타항공,2023-09-04,07:55,09:05,GMP,CJU,70,할인석,59600
이스타항공,2023-09-04,07:55,09:05,GMP,CJU,70,일반석,82600
아시아나항공,2023-09-04,07:55,09:05,GMP,CJU,70,할인석,88700
아시아나항공,2023-09-04,07:55,09:05,GMP,CJU,70,일반석,101700
대한항공,2023-09-04,08:10,09:20,GMP,CJU,70,일반석,98700
대한항공,2023-09-04,08:10,09:20,GMP,CJU,70,비즈니스석,158700
티웨이항공,2023-09-04,08:15,09:25,GMP,CJU,70,특가석-환불불가,67700
티웨이항공,2023-09-04,08:15,09:25,GMP,CJU,70,할인석,68660
티웨이항공,2023-09-04,08:15,09:25,GMP,CJU,70,일반석,82700
아시아나항공,2023-09-04,08:20,09:35,GMP,CJU,75,일반석,101700
아시아나항공,2023-09-04,08:20,09:35,GMP,CJU,75,비즈니스석,158700
아시아나항공,2023-09-04,08:30,09:40,GMP,CJU,70,할인석,97700
아시아나항공,2023-09-04,08:30,09:40,GMP,CJU,70,일반석,101700
대한항공,2023-09-04,08:55,10:05,GMP,CJU,70,일반석,98700
대한항공,2023-09-04,08:55,10:05,GMP,CJU,70,비즈니스석,158700
제주항공,2023-09-04,09:00,10:10,GMP,CJU,70,일반석,82700
대한항공,2023-09-04,09:00,10:10,GMP,CJU,70,일반석,98700
대한항공,2023-09-04,09:00,10:10,GMP,CJU,70,비즈니스석,158700
에어서울,2023-09-04,09:15,10:25,GMP,CJU,70,할인석,72600
에어서울,2023-09-04,09:15,10:25,GMP,CJU,70,특가석,79000
에어서울,2023-09-04,09:15,10:25,GMP,CJU,70,일반석,82700
제주항공,2023-09-04,09:25,10:35,GMP,CJU,70,할인석,78600
제주항공,2023-09-04,09:25,10:35,GMP,CJU,70,일반석,82700
대한항공,2023-09-04,09:30,10:40,GMP,CJU,70,일반석,98700
대한항공,2023-09-04,09:30,10:40,GMP,CJU,70,비즈니스석,158700
티웨이항공,2023-09-04,09:45,10:55,GMP,CJU,70,특가석-환불불가,67700
티웨이항공,2023-09-04,09:45,10:55,GMP,CJU,70,할인석,76000
티웨이항공,2023-09-04,09:45,10:55,GMP,CJU,70,일반석,82700
이스타항공,2023-09-04,09:50,11:05,GMP,CJU,75,할인석,73600
이스타항공,2023-09-04,09:50,11:05,GMP,CJU,75,일반석,82600
아시아나항공,2023-09-04,09:50,11:00,GMP,CJU,70,할인석,97700
아시아나항공,2023-09-04,09:50,11:00,GMP,CJU,70,일반석,101700
